response,context/0,context/1,context/2,context/3,context/4
"Oh, boo-hoo, poor little Ashley.","Well, it hurt, okay? And then Ted, the love of my life started dating my boss instead of me. Do you know how that feels?","That's it? As far as I'm concerned, if I leave you safe on dry land with adequate transportation home, you've got nothing to complain about.",That's it.,And?,"Well, you slept with me and then you never called me again."
"Abby. A few weeks ago, Ted dumped me as his wingman. You had a crush on him for a couple weeks? I was Ted's best friend for seven years.",Abby!,"Oh, boo-hoo, poor little Ashley.","Well, it hurt, okay? And then Ted, the love of my life started dating my boss instead of me. Do you know how that feels?","That's it? As far as I'm concerned, if I leave you safe on dry land with adequate transportation home, you've got nothing to complain about.",That's it.
Seven years!,Ted said Marshall was his best friend.,"Abby. A few weeks ago, Ted dumped me as his wingman. You had a crush on him for a couple weeks? I was Ted's best friend for seven years.",Abby!,"Oh, boo-hoo, poor little Ashley.","Well, it hurt, okay? And then Ted, the love of my life started dating my boss instead of me. Do you know how that feels?"
Ted. What an idiot. With his stupid meaningful relationship with Stella.,Sorry.,Seven years!,Ted said Marshall was his best friend.,"Abby. A few weeks ago, Ted dumped me as his wingman. You had a crush on him for a couple weeks? I was Ted's best friend for seven years.",Abby!
I hate Ted more.,I hate Ted.,Ted. What an idiot. With his stupid meaningful relationship with Stella.,Sorry.,Seven years!,Ted said Marshall was his best friend.
Probably not quite as much.,Are you as turned on as I am?,I hate Ted more.,I hate Ted.,Ted. What an idiot. With his stupid meaningful relationship with Stella.,Sorry.
I'm sorry I yelled out Abby.,I'm sorry I yelled out Ted.,Probably not quite as much.,Are you as turned on as I am?,I hate Ted more.,I hate Ted.
"Oh, cool.",I am Abby.,I'm sorry I yelled out Abby.,I'm sorry I yelled out Ted.,Probably not quite as much.,Are you as turned on as I am?
What?,You know what I hate most about Ted?,I pull these off!  I pull these off!,"Uh, then again, red cowboy boots.",Can you clarify something for me about your critique? Are the colors neat or are they more neato burrito?,"Yes, and you can still enjoy it even if you're not a pretentious douche."
You know what I hate most about Ted?,"His stupid hair. His stupid, lame awesome hair. It's so stupid and awesome.",What?,You know what I hate most about Ted?,I pull these off!  I pull these off!,"Uh, then again, red cowboy boots."
"How he's always like, Oh, I want to fall in love and have a relationship. I care about the people I have sx with. He's so lame.",What?,You know what I hate most about Ted?,"His stupid hair. His stupid, lame awesome hair. It's so stupid and awesome.",What?,You know what I hate most about Ted?
You know what he needs? He needs to see just how horrible he is when he's in a relationship.,He's so lame and awesome.,"How he's always like, Oh, I want to fall in love and have a relationship. I care about the people I have sx with. He's so lame.",What?,You know what I hate most about Ted?,"His stupid hair. His stupid, lame awesome hair. It's so stupid and awesome."
I think so.,"Yeah, and I need to show Ted that I'm over him. Are you thinking what I'm thinking?",You know what he needs? He needs to see just how horrible he is when he's in a relationship.,He's so lame and awesome.,"How he's always like, Oh, I want to fall in love and have a relationship. I care about the people I have sx with. He's so lame.",What?
"Ted, fancy bumping into you here. Have you guys met my girlfriend Abby?","That's an amazing idea. I'm going to go call them. I can probably sell two more paintings with time to spare. Oh, wait, Marshall. There was something I had to tell you. What was it? Oh, that's right. Suck it.",You know what you should do? You should call up the G-CWOKs and offer them a free painting if they throw a private art party for all their G-CWOK friends.,"Yeah, that's right. They are the heart and soul of the art-buying community.",You bagged a G-CWOK?!,"Well, that's the best part. A gay couple without kids. A G-CWOK!"
"Hi, Abby.","Uh, yeah.","Ted, fancy bumping into you here. Have you guys met my girlfriend Abby?","That's an amazing idea. I'm going to go call them. I can probably sell two more paintings with time to spare. Oh, wait, Marshall. There was something I had to tell you. What was it? Oh, that's right. Suck it.",You know what you should do? You should call up the G-CWOKs and offer them a free painting if they throw a private art party for all their G-CWOK friends.,"Yeah, that's right. They are the heart and soul of the art-buying community."
"That's right. I am done with this whole being awesome thing. Now I'm all about farmers' markets and day hikes in matching khaki cargo shorts. Isn't that right, sweetie?","Hello, Abby. So, uh, s-so you guys are dating now?","Hi, Abby.","Uh, yeah.","Ted, fancy bumping into you here. Have you guys met my girlfriend Abby?","That's an amazing idea. I'm going to go call them. I can probably sell two more paintings with time to spare. Oh, wait, Marshall. There was something I had to tell you. What was it? Oh, that's right. Suck it."
"Abby and I are in love. Not hot passionate love. Couple love. You know, movie night with my girlfriend, then waiting for her to go to bed so I can steal one pitiful moment of hollow ecstasy by the cold, blue light of my computer monitor.","That's right. And girlfriends are lame. Unless they're me. I miss you, Ted.","That's right. I am done with this whole being awesome thing. Now I'm all about farmers' markets and day hikes in matching khaki cargo shorts. Isn't that right, sweetie?","Hello, Abby. So, uh, s-so you guys are dating now?","Hi, Abby.","Uh, yeah."
"You don't have to say it, though.",We're showing Ted how lame he is.,"Abby and I are in love. Not hot passionate love. Couple love. You know, movie night with my girlfriend, then waiting for her to go to bed so I can steal one pitiful moment of hollow ecstasy by the cold, blue light of my computer monitor.","That's right. And girlfriends are lame. Unless they're me. I miss you, Ted.","That's right. I am done with this whole being awesome thing. Now I'm all about farmers' markets and day hikes in matching khaki cargo shorts. Isn't that right, sweetie?","Hello, Abby. So, uh, s-so you guys are dating now?"
"Stop what, Ted? Stop being in love? Next he'll ask us to stop breathing.","Uh, okay, Barney, you can stop.","You don't have to say it, though.",We're showing Ted how lame he is.,"Abby and I are in love. Not hot passionate love. Couple love. You know, movie night with my girlfriend, then waiting for her to go to bed so I can steal one pitiful moment of hollow ecstasy by the cold, blue light of my computer monitor.","That's right. And girlfriends are lame. Unless they're me. I miss you, Ted."
"Not before I share with you what being in a relationship leads to, Ted. Abby, Pookie Bear... I am so pathetically desperate for you that... aw, heck, I'll just say it. Would you marry me?","Um, Barney, I, I see what you're doing. Please stop.","We can't stop breathing, Ted. Your hair looks amazing.","Stop what, Ted? Stop being in love? Next he'll ask us to stop breathing.","Uh, okay, Barney, you can stop.","You don't have to say it, though."
I would never joke about true love.,"Wait, really?","Not before I share with you what being in a relationship leads to, Ted. Abby, Pookie Bear... I am so pathetically desperate for you that... aw, heck, I'll just say it. Would you marry me?","Um, Barney, I, I see what you're doing. Please stop.","We can't stop breathing, Ted. Your hair looks amazing.","Stop what, Ted? Stop being in love? Next he'll ask us to stop breathing."
Okay.,"Yes, I'll marry you.",I would never joke about true love.,"Wait, really?","Not before I share with you what being in a relationship leads to, Ted. Abby, Pookie Bear... I am so pathetically desperate for you that... aw, heck, I'll just say it. Would you marry me?","Um, Barney, I, I see what you're doing. Please stop."
That's you.,"Thank you, thank you. I have to call my mom.",Okay.,"Yes, I'll marry you.",I would never joke about true love.,"Wait, really?"
