response,context/0,context/1,context/2,context/3,context/4
Oh my God!,I guess.,"Yeah. I mean it was kinda fun for a while, but didnt you start feeling silly?",I hate my regular clothes now! Yknow? I look down and-and I know that this isnt gonna be the most special day of my life.,Yay!,Im getting married next!!
"Oh, youre such a cheater!",Oh God.,Oh my God!,I guess.,"Yeah. I mean it was kinda fun for a while, but didnt you start feeling silly?",I hate my regular clothes now! Yknow? I look down and-and I know that this isnt gonna be the most special day of my life.
Hey!,Hey!,Hello! Little ones.,"Oh, youre such a cheater!",Oh God.,Oh my God!
"Oh, howd that happen?","Yep! And! A beautiful woman agreed to go out with me.  Joey wanted to ask her out, but uh, she picked me.","So, is Joey gonna stop snoring?",Hey!,Hey!,Hello! Little ones.
What is that?,Oh my God!,Hey you guys! Whats happening?,"Well shes, shes the kinda girlJoey was unconscious.","No, seriously.",Because Im cooler.
"Oh, how did it go?","Well, I just called Joshua","Plus, you look cool.","Well, are you asleep right now, Joe? Cause I dont think you have to wear it unless you are!","Oh, they gave it to me at the sleep clinic, and its gonna help me not to snore.",What is that?
What did he say?,"Well, I did my best to convince him that Im not some crazy girl who is dying to get marriedIm just going through a hard time.","Oh, how did it go?","Well, I just called Joshua","Plus, you look cool.","Well, are you asleep right now, Joe? Cause I dont think you have to wear it unless you are!"
"Yeah, maybe.","Yeah, maybe, but I dont think I even care. I dont think hes the one Im sad about. Yknow, I know that I said that I am totally okay with Ross getting married, but as it turns out, I dont think Im handling it all that well.","Ohh, sweetie!  Hey, I bet you anything that hes gonna call you again.","Well uh, his answering machine was very understanding. Ugh. I feel blue.",What did he say?,"Well, I did my best to convince him that Im not some crazy girl who is dying to get marriedIm just going through a hard time."
Any luck?,And I-I am just trying to figure out why.,"Yeah, maybe.","Yeah, maybe, but I dont think I even care. I dont think hes the one Im sad about. Yknow, I know that I said that I am totally okay with Ross getting married, but as it turns out, I dont think Im handling it all that well.","Ohh, sweetie!  Hey, I bet you anything that hes gonna call you again.","Well uh, his answering machine was very understanding. Ugh. I feel blue."
"Hey, yknow what might cheer you up?",Ugh.,Yeah! I got my girls.,You okay?,Yeah.,Yeah.
"No, yeah! The groom cannot see the bride!","No-no, Rachel, dont get it! He cant see us!","Oh, okay!",Oh God! Hes gonna come by and borrow some candles for his big date!,"Oh, I wish there was a job where I could wear this all the time.  Maybe someday, there will be.","Yknow, I gotta tell ya, this really does put in a better mood."
Not after this!,Im not gonna marry Chandler!,"No, yeah! The groom cannot see the bride!","No-no, Rachel, dont get it! He cant see us!","Oh, okay!",Oh God! Hes gonna come by and borrow some candles for his big date!
Hey!,"Were going to Everest! Okay, it would be nice to leave an ass print on Everest!",Yeah!,"Why not?! I mean its just, its just climbing! Its just, its just steep!","No-no-no-no-no, I saw an ad for this video, people climb that thing everyday! We could totally do that!","No-no, not something stupid, something huge."
What-whats up?,Hey!,Hey!,"Were going to Everest! Okay, it would be nice to leave an ass print on Everest!",Yeah!,"Why not?! I mean its just, its just climbing! Its just, its just steep!"
"Really?! I looked into that. Yeah, but, I mean it costs like 60,000 and yknow you can die. And, you would die!",Yeah baby!,Were gonna climb Mt. Everest!,What-whats up?,Hey!,Hey!
So you guysll stay here and hang out with me?,"Oh, well","And while were down at the video store, you know what else we could rent? Die Hard!  Oh, yknow what? I just remembered, that Everest thing is only available through mail order.","Yeah, we could do that without yknow risking our lives at all!",We could get that Everest video though.,"Yeah, well"
"singing  I'm on top of the world, looking down on creation and the only explanation I can find...",What?  the cat jumps on his shoulders  Ow!,"Oh, look at the little cat!  a small kitten is on the roof behind Ross  Look at it!","Yes, yes, that's right...",Ohhh!!!!  looking at something behind Ross,"Okay. Umm, for a while now, I've been wanting to, um...."
"Oooh look! Isnt this adorable, Ross let Ben address mine!","Hey, pretty smart! Tissue paper! Youre at the wedding, you have to cry, Handkerchief? No-no, I got my invitation.","Ohh, this is soo amazing! I cant believe my brothers getting married! And in London! Its so romantic!",Yeah.,"Hey, youre right.","Yeah, you got like 14 hours until she has to be at the airport, and youre sitting here in the hallway with a 28-year-old cheerleader with a fat lip."
"Hey! Hey, did you get your invitation to Rosss wedding?",Hey!,Hey!,Hello!,"Oooh look! Isnt this adorable, Ross let Ben address mine!","Hey, pretty smart! Tissue paper! Youre at the wedding, you have to cry, Handkerchief? No-no, I got my invitation."
Im so jealous youre all going! I cant believe I never knew that you cant fly in your third trimester!,"Dont worry man, I get to bring a guest. Well show him.",Noo.,"Hey! Hey, did you get your invitation to Rosss wedding?",Hey!,Hey!
Remembered what?,Oh...  Oh my God. He remembered.,"Oh, that's Ross's.",Who's this from?,"No, Ill think about it. Yeah.","You know what would be real weird? Is if you werent there. Just say youll think about it, okay?"
"Oh, it's so pretty. This must have cost him a fortune.","It was like months ago. We were walking by this antique store, and I saw this pin in the window, and I told him that it was just like one my grandmother had when I was a little girl. Oh! I can't believe he remembered!",Remembered what?,Oh...  Oh my God. He remembered.,"Oh, that's Ross's.",Who's this from?
"See, he's her lobster.","Yeah, well.",I can't believe you did that.,"Oh, dear. Jack, how do I turn this off?",Bye.,Okay dad.
Thats like the tenth time Ive peed since Ive been here!,Michael Curtis,Oh-ho! I bet the British version is gooooood!,"If we do that, we gotta get Die Hard.","I bet we could get videos of all the sites, get a VCR in our hotel room... we'd never even have to go outside!","Well, You could, but... probably just the one time."
"Yeah, oh Im sorry, it must be really hard to hear! I tell ya, its a lot easier having three babies play Bringing in the Noise, Bringing in da Funk on your bladder! Im so sick of being pregnant! The only happiness I get is from a cup of coffee, which of course is decaf, causeOh! Im pregnant!",Thats also like the tenth time you told us.,Thats like the tenth time Ive peed since Ive been here!,Michael Curtis,Oh-ho! I bet the British version is gooooood!,"If we do that, we gotta get Die Hard."
Thank you so much.,"Pheebs, didyou want a cookie?","Yeah, oh Im sorry, it must be really hard to hear! I tell ya, its a lot easier having three babies play Bringing in the Noise, Bringing in da Funk on your bladder! Im so sick of being pregnant! The only happiness I get is from a cup of coffee, which of course is decaf, causeOh! Im pregnant!",Thats also like the tenth time you told us.,Thats like the tenth time Ive peed since Ive been here!,Michael Curtis
I havent really had any yet.,"So uh, Pheebs, honey, how are those mood swings coming?",Thank you so much.,"Pheebs, didyou want a cookie?","Yeah, oh Im sorry, it must be really hard to hear! I tell ya, its a lot easier having three babies play Bringing in the Noise, Bringing in da Funk on your bladder! Im so sick of being pregnant! The only happiness I get is from a cup of coffee, which of course is decaf, causeOh! Im pregnant!",Thats also like the tenth time you told us.
Stop it!,Yes!  Shame about you man.,"Fine, yknow what, thats it. From now on, Joey, I want you to be my best man.",Im not even Im not even,"Hey, how can it not be me?!HeyHey!",I cant believe youre not picking me.
One of the babies is kicking.,What?,Stop it!,Yes!  Shame about you man.,"Fine, yknow what, thats it. From now on, Joey, I want you to be my best man.",Im not even Im not even
"Its not kicking me, its kicking one of the other babies. Oh ! Dont make me come in there!",I thought that was a good thing.,One of the babies is kicking.,What?,Stop it!,Yes!  Shame about you man.
"Hey!! Get your ass back here, Tribbiani!!","Nooo, later.","Whoa! Hey-hey, you planning on inviting us?","Oh, were having a big party tomorrow night. Later!",Why do you need it?,Thanks.
I cant believe Im gonna have a party! This is so great!  I dont know why.,Baby shower. Wow! That sounds sooo like something I dont want to do! Later!,The baby shower for Phoebe!,Well umm,"Oh-whoa, what party?",All right fine! Youre not invited to the party were gonna have either.
"What the hell is this?! What, did you actually thought it would make me feel better to give me stuff that I cant use for another two months?! This sucks! All right, whats my next present?!","Oh, shes gonna love that!","Oh, and somebody can get those leather pants shes always wanted!","Wait a minute! Unless, we give her all gifts she can use after shes done being pregnant. Like-like umm, regular coffee, Tequila.",Oh my God! We are throwing the most depressing baby shower ever!,Because shes not gonna get to keep the babies.
"Hi, guys.",Of course!!,You slept with the stripper?,"Dude, this isnt funny! What am I gonna do?! I go to bed last night, everythings cool! I wake up this morning, the strippers gone and the ring is gone!","Ugh. Just a sec, give me a minute to wake up for thisAh-ha-ha!! You lost the ring! Youre the worst best man ever!",The ring is gone!
"I-I wanted to apologise if Iyknow seemed a tad edgy yesterday at my shower. Yknow its just the hormones, yknow.",Hi Phoebe.,Hi! Phoebe.,"Hi, guys.",Of course!!,You slept with the stripper?
"Anyway, I just wanted to say thank you, it was just, it was so sweet.","hormones, yeah.",Hormones.,No we,"I-I wanted to apologise if Iyknow seemed a tad edgy yesterday at my shower. Yknow its just the hormones, yknow.",Hi Phoebe.
"Good. Yknowno-no, okay, its-it feels like everythings been about me lately, so whats happening with you?","Wow, you seem to be doing so much better. Thats great. So how-how are things going?","Anyway, I just wanted to say thank you, it was just, it was so sweet.","hormones, yeah.",Hormones.,No we
Oh!,"Oh, well, actually we were just talking about me not going to Rosss wedding.","Good. Yknowno-no, okay, its-it feels like everythings been about me lately, so whats happening with you?","Wow, you seem to be doing so much better. Thats great. So how-how are things going?","Anyway, I just wanted to say thank you, it was just, it was so sweet.","hormones, yeah."
"Wow! This reminds me of the time when I was umm, living on the street and this guy offered to buy me food if I slept with him.","It just might be too hard, given the history and all that",Oh!,"Oh, well, actually we were just talking about me not going to Rosss wedding.","Good. Yknowno-no, okay, its-it feels like everythings been about me lately, so whats happening with you?","Wow, you seem to be doing so much better. Thats great. So how-how are things going?"
